Time,Light,ECG,Temp,OXI,Battery Voltage (mV), IR Value, SPO2
4414,308.0,4.0,0.0,4635.0,431.00,4505.0
4490,309.0,4.0,0.0,4752.0,431.00,4748.0
4565,308.0,4.0,0.0,4573.0,431.00,4682.0
4636,307.0,4.0,0.0,4330.0,431.00,4393.0
4709,307.0,4.0,0.0,4470.0,431.00,4372.0
4782,307.0,4.0,0.0,4748.0,431.00,4630.0
4856,306.0,4.0,0.0,4855.0,431.00,4770.0
4930,308.0,4.0,0.0,4861.0,431.00,4714.0
5008,309.0,5.0,0.0,4821.0,431.00,4589.0
5082,310.0,5.0,0.0,4741.0,431.00,4449.0
5159,310.0,7.0,0.0,4726.0,431.00,4514.0
5229,310.0,7.0,0.0,5063.0,431.00,4905.0
5299,310.0,7.0,0.0,5046.0,431.00,4771.0
5372,310.0,7.0,0.0,5348.0,431.00,5258.0
5446,307.0,4.0,0.0,5485.0,431.00,5377.0
5520,307.0,5.0,0.0,5390.0,431.00,5224.0
5598,307.0,7.0,0.0,5352.0,431.00,5409.0
5671,307.0,5.0,0.0,5500.0,431.00,5447.0
5749,307.0,5.0,0.0,5562.0,431.00,5289.0
5823,307.0,5.0,0.0,5598.0,431.00,5147.0
5901,307.0,5.0,0.0,5415.0,431.00,5060.0
6157,306.0,5.0,0.0,5437.0,431.00,5202.0
6161,305.0,5.0,0.0,5369.0,431.00,5609.0
6220,305.0,5.0,0.0,5568.0,431.00,5546.0
6221,305.0,5.0,0.0,5636.0,431.00,5320.0
6286,304.0,5.0,0.0,5352.0,431.00,5432.0
6364,304.0,5.0,0.0,5413.0,431.00,5650.0
6437,305.0,5.0,0.0,5661.0,431.00,5426.0
6515,304.0,5.0,0.0,5472.0,431.00,5298.0
6593,304.0,5.0,0.0,5350.0,431.00,5564.0
6680,305.0,5.0,0.0,5274.0,431.00,4577.0
6740,306.0,7.0,0.0,5005.0,431.00,4408.0
6814,306.0,7.0,0.0,5328.0,431.00,3824.0
6884,307.0,7.0,0.0,5388.0,431.00,4152.0
6962,307.0,5.0,0.0,5619.0,431.00,4329.0
7040,307.0,4.0,0.0,5916.0,431.00,3888.0
7117,310.0,5.0,0.0,5968.0,431.00,4107.0
7201,309.0,7.0,0.0,5863.0,431.00,3893.0
7281,309.0,7.0,0.0,6093.0,431.00,3910.0
7359,309.0,7.0,0.0,6094.0,431.00,4067.0
7441,309.0,7.0,0.0,5878.0,431.00,3943.0
7510,308.0,7.0,0.0,6192.0,431.00,3941.0
7592,309.0,7.0,0.0,5766.0,431.00,3836.0
7670,308.0,5.0,0.0,6031.0,431.00,3876.0
7752,309.0,5.0,0.0,5858.0,431.00,3994.0
7830,308.0,5.0,0.0,5928.0,431.00,3787.0
7908,309.0,5.0,0.0,5954.0,431.00,3984.0
7990,309.0,5.0,0.0,5823.0,431.00,3757.0
8067,309.0,5.0,0.0,6034.0,431.00,4039.0
8149,309.0,5.0,0.0,5646.0,431.00,3624.0
8223,306.0,5.0,0.0,5706.0,431.00,3703.0
8301,306.0,5.0,0.0,5882.0,431.00,3804.0
8379,306.0,5.0,0.0,5770.0,431.00,3615.0
8457,307.0,5.0,0.0,5583.0,431.00,3546.0
8534,306.0,5.0,0.0,5650.0,431.00,3732.0
8608,306.0,5.0,0.0,5852.0,431.00,3770.0
8755,306.0,4.0,24.5,5577.0,431.00,3548.0
8833,307.0,5.0,24.5,5625.0,431.00,3714.0
8907,306.0,5.0,24.5,5815.0,431.00,3767.0
8985,306.0,5.0,24.5,5856.0,431.00,3729.0
9063,307.0,5.0,24.5,5655.0,431.00,3571.0
9148,306.0,5.0,24.5,5548.0,431.00,3576.0
9214,306.0,5.0,24.5,5693.0,431.00,3787.0
9293,306.0,5.0,24.5,5853.0,431.00,3761.0
9370,307.0,5.0,24.5,5797.0,431.00,3668.0
9447,307.0,5.0,24.5,5596.0,431.00,3565.0
9521,307.0,5.0,24.5,5563.0,431.00,3607.0
9599,306.0,5.0,24.5,5707.0,431.00,3802.0
9677,306.0,5.0,24.5,5840.0,431.00,3761.0
9751,307.0,5.0,24.5,5799.0,431.00,3682.0
9847,307.0,5.0,24.5,5618.0,431.00,3564.0
9902,307.0,5.0,24.5,5429.0,431.00,4689.0
9976,307.0,7.0,24.5,4792.0,431.00,4917.0
10050,310.0,5.0,24.5,4483.0,430.00,4584.0
10119,311.0,4.0,24.5,4308.0,430.00,4246.0
10193,311.0,4.0,24.5,4617.0,430.00,4632.0
10264,311.0,6.0,24.5,4210.0,430.00,4214.0
10332,310.0,6.0,24.5,4617.0,430.00,4596.0
10406,311.0,6.0,24.5,4225.0,430.00,4262.0
10476,310.0,6.0,24.5,4593.0,430.00,4526.0
10549,311.0,6.0,24.5,4282.0,430.00,4351.0
10619,310.0,6.0,24.5,4517.0,430.00,4422.0
10689,311.0,6.0,24.5,4396.0,430.00,4481.0
10762,310.0,6.0,24.5,4393.0,430.00,4307.0
10832,311.0,6.0,24.5,4508.0,430.00,4571.0
10902,310.0,6.0,24.5,4295.0,430.00,4231.0
10975,310.0,6.0,24.5,4571.0,430.00,4609.0
11045,310.0,6.0,24.5,4233.0,430.00,4208.0
11115,310.0,6.0,24.5,4614.0,430.00,4619.0
11189,310.0,6.0,24.5,4207.0,430.00,4219.0
11258,310.0,6.0,24.5,4617.0,430.00,4592.0
11331,310.0,6.0,24.5,4222.0,430.00,4264.0
11401,310.0,6.0,24.5,4590.0,430.00,4526.0
11471,310.0,6.0,24.5,4248.0,430.00,4323.0
11545,309.0,6.0,24.5,4551.0,430.00,4471.0
11614,311.0,6.0,24.5,4269.0,430.00,4340.0
11684,309.0,6.0,24.5,4535.0,430.00,4454.0
11753,311.0,6.0,24.5,4281.0,430.00,4361.0
11827,310.0,6.0,24.5,4510.0,430.00,4438.0
11897,310.0,6.0,24.5,4306.0,430.00,4380.0
11966,309.0,6.0,24.5,4497.0,430.00,4405.0
12041,311.0,6.0,24.5,4323.0,430.00,4400.0
12110,309.0,6.0,24.5,4466.0,430.00,4380.0
12179,311.0,6.0,24.5,4357.0,430.00,4438.0
12249,310.0,6.0,24.5,4439.0,430.00,4348.0
12323,311.0,6.0,24.5,4357.0,430.00,4439.0
12392,310.0,6.0,24.5,4442.0,430.00,4355.0
12462,311.0,6.0,24.5,4346.0,430.00,4434.0
12536,310.0,6.0,24.5,4441.0,430.00,4355.0
12605,311.0,6.0,24.5,4355.0,430.00,4429.0
12682,310.0,6.0,24.5,4446.0,430.00,4357.0
12749,311.0,6.0,24.5,4378.0,430.00,4468.0
12818,310.0,6.0,24.5,4405.0,430.00,4325.0
12888,312.0,4.0,24.5,4573.0,430.00,4657.0
12962,310.0,4.0,24.5,4388.0,430.00,4485.0
13039,312.0,4.0,24.5,4589.0,430.00,4773.0
13117,310.0,7.0,24.5,5098.0,430.00,5052.0
13187,310.0,6.0,24.5,4897.0,430.00,4792.0
13257,309.0,6.0,24.5,5062.0,430.00,5212.0
13326,309.0,6.0,24.5,4991.0,430.00,4859.0
13400,309.0,6.0,24.5,5173.0,430.00,5219.0
13470,309.0,6.0,24.5,4890.0,430.00,4857.0
13539,308.0,6.0,24.5,5113.0,430.00,5170.0
13609,309.0,6.0,24.5,4942.0,430.00,4794.0
13683,308.0,6.0,24.5,5026.0,430.00,5190.0
13752,309.0,6.0,24.5,5033.0,430.00,4808.0
13823,309.0,6.0,24.5,4733.0,430.00,4918.0
13900,310.0,5.0,24.5,4947.0,430.00,4912.0
13973,309.0,4.0,24.5,4774.0,430.00,4744.0
14047,309.0,4.0,24.5,4429.0,430.00,4537.0
14117,309.0,4.0,24.5,4333.0,430.00,4271.0
14191,310.0,4.0,24.5,4659.0,430.00,4645.0
14260,310.0,6.0,24.5,4248.0,430.00,4298.0
14334,310.0,4.0,24.5,4573.0,430.00,4484.0
14404,311.0,6.0,24.5,4350.0,430.00,4435.0
14473,310.0,6.0,24.5,4433.0,430.00,4344.0
14547,311.0,6.0,24.5,4420.0,430.00,4516.0
14617,310.0,6.0,24.5,4359.0,430.00,4277.0
14686,311.0,6.0,24.5,4495.0,430.00,4564.0
14761,310.0,6.0,24.5,4298.0,430.00,4233.0
14830,311.0,6.0,24.5,4548.0,430.00,4593.0
14899,310.0,6.0,24.5,4253.0,430.00,4204.0
14973,310.0,6.0,24.5,4576.0,430.00,4610.0
15050,310.0,6.0,24.5,4220.0,430.00,4197.0
15112,310.0,6.0,24.5,4606.0,430.00,4619.0
15186,311.0,6.0,24.5,4197.0,430.00,4195.0
15255,310.0,5.0,24.5,4621.0,430.00,4602.0
15325,311.0,6.0,24.5,4198.0,430.00,4219.0
15399,310.0,6.0,24.5,4631.0,430.00,4588.0
15468,310.0,4.0,24.5,4393.0,430.00,4510.0
15550,307.0,4.0,24.5,4513.0,430.00,4647.0
15624,308.0,6.0,24.5,5111.0,430.00,5153.0
15694,308.0,6.0,24.5,4918.0,430.00,4917.0
15763,308.0,6.0,24.5,5257.0,430.00,5142.0
15837,308.0,6.0,24.5,4900.0,430.00,5115.0
15906,307.0,6.0,24.5,5193.0,430.00,4934.0
16050,308.0,4.0,24.75,5046.0,430.00,4848.0
16123,308.0,6.0,24.75,5096.0,430.00,5237.0
16193,308.0,6.0,24.75,4958.0,430.00,4862.0
16263,307.0,6.0,24.75,5131.0,430.00,5177.0
16333,307.0,6.0,24.75,4921.0,430.00,4754.0
16402,307.0,6.0,24.75,4837.0,430.00,5048.0
16474,307.0,6.0,24.75,5144.0,430.00,4992.0
16542,307.0,6.0,24.75,4810.0,430.00,4837.0
16615,307.0,6.0,24.75,5063.0,430.00,5147.0
16685,309.0,6.0,24.75,4988.0,430.00,4762.0
16750,310.0,6.0,24.75,4715.0,430.00,4865.0
16832,310.0,6.0,24.75,5117.0,430.00,4950.0
16902,311.0,6.0,24.75,4806.0,430.00,4765.0
16971,310.0,6.0,24.75,5017.0,430.00,5140.0
17041,311.0,6.0,24.75,5064.0,430.00,4803.0
17111,311.0,6.0,24.75,5062.0,430.00,5189.0
17185,311.0,6.0,24.75,5018.0,430.00,4865.0
17258,308.0,6.0,24.75,5371.0,430.00,4804.0
17332,309.0,6.0,24.75,5520.0,430.00,4939.0
17406,309.0,4.0,24.75,5500.0,430.00,4901.0
17480,309.0,6.0,24.75,5440.0,430.00,4816.0
17553,309.0,6.0,24.75,4917.0,430.00,4127.0
17619,311.0,6.0,24.75,5046.0,430.00,4109.0
17696,311.0,6.0,24.75,5022.0,430.00,4256.0
17774,312.0,6.0,24.75,4689.0,430.00,4371.0
17852,311.0,6.0,24.75,5022.0,430.00,4518.0
17930,312.0,6.0,24.75,4941.0,430.00,4366.0
18008,311.0,6.0,24.75,4669.0,430.00,4149.0
18086,310.0,6.0,24.75,4938.0,430.00,4290.0
18163,311.0,5.0,24.75,5041.0,430.00,4194.0
18241,311.0,5.0,24.75,4831.0,430.00,4023.0
18315,311.0,7.0,24.75,4669.0,430.00,4060.0
18393,311.0,6.0,24.75,4959.0,430.00,4328.0
18471,311.0,7.0,24.75,5037.0,430.00,4245.0
18564,312.0,7.0,24.75,4726.0,430.00,4008.0
18626,311.0,6.0,24.75,4765.0,430.00,4201.0
18704,311.0,6.0,24.75,5047.0,430.00,4350.0
18782,311.0,5.0,24.75,4936.0,430.00,4084.0
18859,312.0,7.0,24.75,4714.0,430.00,4287.0
18929,311.0,6.0,24.75,4890.0,430.00,5013.0
19003,309.0,4.0,24.75,4775.0,430.00,4783.0
19077,308.0,4.0,24.75,4384.0,430.00,4489.0
19146,308.0,4.0,24.75,4380.0,430.00,4290.0
19220,309.0,4.0,24.75,4647.0,430.00,4656.0
19290,309.0,6.0,24.75,4240.0,430.00,4279.0
19363,308.0,4.0,24.75,4592.0,430.00,4514.0
19433,310.0,6.0,24.75,4354.0,430.00,4453.0
19507,308.0,6.0,24.75,4426.0,430.00,4333.0
19576,309.0,6.0,24.75,4504.0,430.00,4572.0
19646,309.0,6.0,24.75,4288.0,430.00,4235.0
19720,309.0,3.0,24.75,4613.0,430.00,4628.0
19789,309.0,6.0,24.75,4212.0,430.00,4225.0
19863,309.0,4.0,24.75,4634.0,430.00,4596.0
19933,310.0,6.0,24.75,4243.0,430.00,4300.0
20002,309.0,6.0,24.75,4567.0,430.00,4491.0
20078,310.0,6.0,24.75,4298.0,430.00,4383.0
20146,309.0,6.0,24.75,4495.0,430.00,4403.0
20215,310.0,6.0,24.75,4308.0,430.00,4390.0
20289,309.0,6.0,24.75,4495.0,430.00,4408.0
20359,310.0,6.0,24.75,4302.0,430.00,4380.0
20428,309.0,6.0,24.75,4498.0,430.00,4421.0
20498,311.0,6.0,24.75,4285.0,430.00,4366.0
20572,310.0,6.0,24.75,4508.0,430.00,4434.0
20643,311.0,6.0,24.75,4269.0,430.00,4338.0
20714,309.0,6.0,24.75,4530.0,430.00,4445.0
20785,310.0,6.0,24.75,4279.0,430.00,4351.0
20863,309.0,6.0,24.75,4525.0,430.00,4443.0
20924,311.0,6.0,24.75,4291.0,430.00,4380.0
20993,309.0,6.0,24.75,4498.0,430.00,4404.0
21067,310.0,6.0,24.75,4403.0,430.00,4497.0
21137,308.0,4.0,24.75,4375.0,430.00,4299.0
21211,308.0,4.0,24.75,4762.0,430.00,4719.0
21288,309.0,4.0,24.75,5001.0,431.00,4837.0
21358,310.0,7.0,24.75,4812.0,430.00,4848.0
21433,309.0,7.0,24.75,5207.0,430.00,5180.0
21497,310.0,7.0,24.75,4899.0,430.00,5025.0
21571,309.0,7.0,24.75,5265.0,430.00,4985.0
21645,307.0,7.0,24.75,5233.0,430.00,5327.0
21718,308.0,7.0,24.75,5060.0,430.00,5054.0
21788,308.0,7.0,24.75,5016.0,430.00,3935.0
21858,311.0,7.0,24.75,4820.0,430.00,3916.0
21923,310.0,7.0,24.75,5081.0,430.00,4120.0
21993,310.0,7.0,24.75,5203.0,430.00,3979.0
22063,311.0,7.0,24.75,4886.0,430.00,3795.0
22132,311.0,7.0,24.75,4946.0,430.00,3966.0
22202,310.0,7.0,24.75,5195.0,430.00,4194.0
22272,311.0,7.0,24.75,5069.0,430.00,4013.0
22337,311.0,7.0,24.75,4824.0,430.00,3950.0
22406,310.0,7.0,24.75,5025.0,430.00,4211.0
22476,310.0,7.0,24.75,5177.0,430.00,4101.0
22546,311.0,7.0,24.75,4999.0,430.00,3931.0
22611,311.0,7.0,24.75,4691.0,430.00,4292.0
22689,310.0,7.0,24.75,4744.0,430.00,4901.0
22771,311.0,5.0,24.75,5110.0,430.00,5012.0
22841,312.0,7.0,24.75,4760.0,430.00,4769.0
22918,309.0,7.0,24.75,4941.0,430.00,5013.0
22996,308.0,5.0,24.75,4955.0,430.00,4786.0
23074,307.0,7.0,24.75,4813.0,430.00,5068.0
23148,303.0,7.0,24.75,5287.0,430.00,5202.0
23226,302.0,5.0,24.75,5358.0,430.00,5623.0
23375,302.0,5.0,25.0,5730.0,430.00,5559.0
23451,304.0,5.0,25.0,5584.0,430.00,5655.0
23529,307.0,5.0,25.0,5513.0,430.00,5254.0
23602,309.0,7.0,25.0,5230.0,431.00,5274.0
23672,313.0,7.0,25.0,4870.0,430.00,4901.0
23742,313.0,7.0,25.0,4991.0,430.00,5075.0
23819,315.0,5.0,25.0,4890.0,430.00,4695.0
23898,314.0,5.0,25.0,4670.0,430.00,4811.0
23967,311.0,7.0,25.0,5176.0,430.00,5239.0
24041,309.0,7.0,25.0,5114.0,430.00,5426.0
24118,305.0,5.0,25.0,5674.0,430.00,5832.0
24205,302.0,7.0,25.0,6320.0,430.00,6273.0
24282,300.0,7.0,25.0,6819.0,430.00,7033.0
24372,305.0,5.0,25.0,7683.0,431.00,7961.0
24468,311.0,7.0,25.0,9717.0,431.00,10360.0
24581,311.0,7.0,25.0,17597.0,431.00,21115.0
24704,312.0,7.0,25.0,20217.0,430.00,19510.0
24827,312.0,8.0,25.0,21065.0,430.00,21508.0
24962,310.0,7.0,25.0,22320.0,430.00,23041.0
25110,312.0,7.0,25.0,24855.0,430.00,25722.0
25269,309.0,7.0,25.0,26786.0,430.00,26684.0
25433,304.0,5.0,25.0,26825.0,430.00,27104.0
25597,299.0,4.0,25.0,27012.0,430.00,27392.0
25765,295.0,5.0,25.0,27579.0,430.00,27920.0
25933,293.0,5.0,25.0,27748.0,430.00,27911.0
26097,293.0,4.0,25.0,27400.0,430.00,27549.0
26265,294.0,4.0,25.0,27379.0,431.00,27753.0
26433,294.0,5.0,25.0,27770.0,431.00,27978.0
26600,294.0,5.0,25.0,27810.0,431.00,27671.0
26768,295.0,5.0,25.0,28316.0,431.00,27982.0
26941,295.0,5.0,25.0,28172.0,431.00,28354.0
27112,295.0,5.0,25.0,28650.0,431.00,28549.0
27285,294.0,5.0,25.0,28542.0,431.00,28349.0
27457,295.0,5.0,25.0,28701.0,431.00,28404.0
27629,295.0,5.0,25.0,28557.0,431.00,28445.0
27801,296.0,5.0,25.0,28290.0,431.00,27900.0
27969,296.0,4.0,25.0,28286.0,431.00,27794.0
28141,294.0,5.0,25.0,28396.0,431.00,27878.0
28309,297.0,5.0,25.0,27589.0,431.00,27424.0
28476,298.0,5.0,25.0,28171.0,431.00,27933.0
28650,296.0,4.0,25.0,28167.0,431.00,28179.0
28816,296.0,5.0,25.0,28154.0,430.00,27820.0
28984,296.0,5.0,25.0,28272.0,431.00,27646.0
29152,296.0,5.0,25.0,27933.0,430.00,27547.0
29320,296.0,5.0,25.0,27711.0,431.00,27356.0
29484,296.0,5.0,25.0,27850.0,430.00,27436.0
29652,295.0,5.0,25.0,27849.0,431.00,27474.0
29820,296.0,5.0,25.0,27772.0,430.00,27358.0
29984,296.0,5.0,25.0,27619.0,430.00,27077.0
30148,296.0,5.0,25.0,27584.0,430.00,27209.0
30315,296.0,5.0,25.0,28064.0,430.00,27547.0
30483,296.0,5.0,25.0,28256.0,430.00,27823.0
30651,295.0,5.0,25.0,27844.0,430.00,27633.0
30819,294.0,5.0,25.0,27718.0,430.00,27658.0
30996,295.0,5.0,25.0,27962.0,430.00,27700.0
31159,295.0,4.0,25.0,28093.0,430.00,27682.0
31327,295.0,5.0,25.0,28085.0,430.00,27969.0
31495,296.0,5.0,25.0,27690.0,430.00,27784.0
31663,296.0,5.0,25.0,27583.0,430.00,27735.0
31831,296.0,5.0,25.0,27701.0,430.00,27505.0
31999,297.0,5.0,25.0,27826.0,430.00,27521.0
32167,296.0,5.0,25.0,28037.0,430.00,27490.0
32335,296.0,5.0,25.0,28063.0,430.00,27472.0
32502,296.0,5.0,25.0,28078.0,430.00,27723.0
32670,295.0,5.0,25.0,27887.0,430.00,27786.0
32838,295.0,5.0,25.0,27684.0,430.00,27759.0
33006,295.0,5.0,25.0,28252.0,430.00,27637.0
33174,296.0,5.0,25.0,28315.0,430.00,28330.0
33346,294.0,5.0,25.0,28043.0,430.00,27980.0
33518,293.0,5.0,25.0,28580.0,430.00,28358.0
33690,292.0,5.0,25.0,28466.0,430.00,28288.0
33862,292.0,4.0,25.0,28832.0,430.00,28750.0
34038,291.0,5.0,25.0,28914.0,430.00,28652.0
34215,290.0,5.0,25.0,28900.0,430.00,28677.0
34391,290.0,5.0,25.0,28813.0,430.00,28604.0
34567,290.0,5.0,25.0,29175.0,430.00,29068.0
34743,290.0,5.0,25.0,29614.0,430.00,29373.0
34919,290.0,5.0,25.0,29487.0,430.00,29084.0
35095,290.0,5.0,25.0,29099.0,430.00,28887.0
35271,290.0,5.0,25.0,29072.0,430.00,28795.0
35447,290.0,5.0,25.0,29193.0,430.00,28902.0
35623,290.0,5.0,25.0,29251.0,430.00,29053.0
35800,290.0,5.0,25.0,29306.0,430.00,28991.0
35976,290.0,5.0,25.0,29360.0,430.00,29110.0
36152,290.0,5.0,25.0,29495.0,430.00,29105.0
36328,290.0,5.0,25.0,29260.0,430.00,29038.0
36504,290.0,5.0,25.0,29079.0,430.00,28777.0
36676,291.0,5.0,25.0,28946.0,430.00,28702.0
36852,290.0,5.0,25.0,29080.0,430.00,28781.0
37028,290.0,5.0,25.0,28920.0,430.00,28696.0
37205,290.0,5.0,25.0,28935.0,430.00,28629.0
37377,290.0,5.0,25.0,28886.0,430.00,28549.0
37553,290.0,5.0,25.0,28781.0,430.00,28638.0
37729,290.0,5.0,25.0,28857.0,430.00,28570.0
37906,290.0,5.0,25.0,28855.0,430.00,28545.0
38077,290.0,5.0,25.0,28767.0,430.00,28522.0
38249,291.0,5.0,25.0,28792.0,430.00,28566.0
38425,291.0,5.0,25.0,29139.0,430.00,28939.0
38601,291.0,4.0,25.0,29075.0,430.00,28826.0
38773,291.0,5.0,25.0,29089.0,430.00,28836.0
39007,290.0,7.0,25.0,28979.0,430.00,28650.0
39179,290.0,5.0,25.0,28794.0,430.00,28437.0
39351,290.0,5.0,25.0,28570.0,430.00,28305.0
39527,290.0,5.0,25.0,28668.0,430.00,28499.0
39699,290.0,4.0,25.0,28920.0,430.00,28631.0
39871,290.0,5.0,25.0,28663.0,430.00,28263.0
40043,290.0,5.0,25.0,28625.0,430.00,28263.0
40215,290.0,5.0,25.0,28666.0,430.00,28474.0
40387,290.0,5.0,25.0,28819.0,430.00,28474.0
40559,290.0,5.0,25.0,28503.0,430.00,28072.0
40731,290.0,5.0,25.0,28563.0,430.00,28524.0
40907,290.0,5.0,25.0,28918.0,430.00,28621.0
41079,290.0,5.0,25.0,28820.0,430.00,28314.0
41251,290.0,5.0,25.0,28473.0,430.00,28242.0
41423,290.0,5.0,25.0,28684.0,430.00,28505.0
41595,290.0,5.0,25.0,29072.0,430.00,28752.0
41771,290.0,5.0,25.0,28971.0,430.00,28755.0
41943,290.0,5.0,25.0,29139.0,430.00,28672.0
42119,290.0,5.0,25.0,28639.0,430.00,28263.0
42291,290.0,5.0,25.0,28765.0,430.00,28759.0
42467,290.0,5.0,25.0,29099.0,430.00,28828.0
42644,290.0,5.0,25.0,29269.0,430.00,28995.0
42820,290.0,5.0,25.0,29499.0,430.00,29219.0
42996,290.0,5.0,25.0,29498.0,430.00,29194.0
43176,291.0,4.0,25.0,29460.0,430.00,29032.0
43352,291.0,5.0,25.0,29403.0,430.00,29247.0
43528,290.0,5.0,25.0,29704.0,430.00,29332.0
43709,291.0,5.0,25.0,29401.0,430.00,29024.0
43885,290.0,5.0,25.0,29541.0,430.00,29345.0
44065,290.0,5.0,25.0,29796.0,430.00,29448.0
44241,291.0,5.0,25.0,29425.0,430.00,29030.0
44417,290.0,5.0,25.0,29362.0,430.00,29131.0
44597,290.0,5.0,25.0,29855.0,430.00,29399.0
44773,291.0,5.0,25.0,29366.0,430.00,29040.0
44954,290.0,5.0,25.0,29362.0,430.00,29053.0
45126,290.0,5.0,25.0,29502.0,430.00,29164.0
45306,290.0,4.0,25.0,29662.0,430.00,29273.0
45482,291.0,5.0,25.0,29281.0,430.00,28903.0
45658,291.0,5.0,25.0,29317.0,430.00,29012.0
45834,291.0,5.0,25.0,29444.0,430.00,29168.0
46010,291.0,5.0,25.0,29668.0,430.00,29305.0
46190,291.0,5.0,25.0,29332.0,430.00,28966.0
46367,291.0,5.0,25.0,29219.0,430.00,28868.0
46543,290.0,5.0,25.0,29427.0,430.00,29116.0
46719,290.0,5.0,25.0,29616.0,430.00,29412.0
46895,290.0,5.0,25.0,29443.0,430.00,28950.0
47075,290.0,5.0,25.0,29297.0,430.00,28973.0
47252,290.0,5.0,25.0,29466.0,430.00,29201.0
47427,290.0,5.0,25.0,29618.0,430.00,29334.0
47604,290.0,4.0,25.0,29410.0,430.00,28949.0
47784,290.0,5.0,25.0,29383.0,430.00,29117.0
47960,290.0,5.0,25.0,29571.0,430.00,29255.0
48136,290.0,5.0,25.0,29545.0,430.00,29114.0
48312,290.0,5.0,25.0,29440.0,430.00,29049.0
48493,290.0,5.0,25.0,29562.0,430.00,29276.0
48668,290.0,5.0,25.0,29622.0,430.00,29201.0
48845,290.0,5.0,25.0,29306.0,430.00,28830.0
49021,290.0,4.0,25.0,29124.0,430.00,28944.0
49197,290.0,4.0,25.0,29440.0,430.00,29040.0
49377,289.0,5.0,25.0,29601.0,430.00,29242.0
49553,289.0,5.0,25.0,29504.0,430.00,29141.0
49729,290.0,5.0,25.0,29255.0,430.00,28860.0
49905,290.0,5.0,25.0,29506.0,430.00,29139.0
50082,289.0,5.0,25.0,29524.0,430.00,29206.0
50258,290.0,5.0,25.0,29450.0,430.00,29000.0
50434,290.0,5.0,25.0,29214.0,430.00,28873.0
50610,290.0,5.0,25.0,29292.0,430.00,28904.0
50786,290.0,5.0,25.0,29015.0,430.00,28689.0
50962,290.0,4.0,25.0,28974.0,430.00,28550.0
51134,290.0,5.0,25.0,28851.0,430.00,28482.0
51310,290.0,5.0,25.0,28927.0,430.00,28680.0
51487,290.0,5.0,25.0,29121.0,430.00,28651.0
51577,298.0,7.0,25.0,9973.0,432.00,8775.0
51658,302.0,8.0,25.0,7629.0,434.00,7456.0
51749,300.0,6.0,25.0,6801.0,434.00,6862.0
