Time,Light,ECG,Temp,OXI,Battery Voltage (mV), IR Value, SPO2, Fail safe, RESP Value
2527,622.0,1023.0,21.75,716.0,439.00,793.0,755.0,428.0
2613,622.0,1023.0,21.75,717.0,439.00,776.0,772.0,428.0
2678,622.0,1023.0,21.75,729.0,439.00,755.0,791.0,429.0
2782,622.0,1023.0,21.75,751.0,439.00,743.0,808.0,432.0
2860,623.0,1023.0,21.75,768.0,439.00,730.0,802.0,434.0
2943,622.0,1023.0,21.75,779.0,439.00,717.0,793.0,436.0
3011,622.0,1023.0,21.75,795.0,439.00,720.0,776.0,437.0
3109,622.0,1023.0,21.75,801.0,439.00,729.0,759.0,439.0
3187,622.0,1023.0,21.75,799.0,439.00,743.0,743.0,441.0
3277,622.0,1023.0,21.75,789.0,439.00,759.0,729.0,442.0
3347,621.0,1023.0,21.75,772.0,439.00,775.0,721.0,442.0
3433,621.0,1023.0,21.75,764.0,439.00,788.0,720.0,442.0
3524,621.0,1023.0,21.75,750.0,439.00,797.0,724.0,442.0
3620,621.0,1023.0,21.75,737.0,440.00,808.0,737.0,442.0
3682,621.0,1023.0,21.75,726.0,439.00,806.0,754.0,441.0
3763,622.0,1023.0,21.75,721.0,439.00,797.0,767.0,441.0
3889,622.0,1023.0,21.75,725.0,439.00,775.0,783.0,440.0
3938,622.0,1023.0,21.75,733.0,440.00,760.0,796.0,438.0
4023,622.0,1023.0,21.75,745.0,440.00,745.0,799.0,437.0
4087,622.0,1023.0,21.75,758.0,439.00,734.0,805.0,434.0
4183,622.0,1023.0,21.75,768.0,439.00,726.0,805.0,435.0
4263,622.0,1023.0,21.75,781.0,439.00,718.0,799.0,433.0
4337,622.0,1023.0,21.75,789.0,439.00,717.0,783.0,432.0
4433,622.0,1023.0,21.75,799.0,439.00,724.0,764.0,430.0
4515,622.0,1023.0,21.75,800.0,439.00,738.0,749.0,429.0
4610,621.0,1023.0,21.75,796.0,439.00,751.0,737.0,428.0
4673,621.0,1023.0,21.75,785.0,439.00,763.0,728.0,427.0
4753,621.0,1023.0,21.75,772.0,439.00,775.0,721.0,427.0
4849,621.0,1023.0,21.75,758.0,439.00,787.0,718.0,427.0
4935,621.0,1023.0,21.75,741.0,439.00,797.0,724.0,427.0
4999,621.0,1023.0,21.75,726.0,439.00,801.0,737.0,427.0
5085,622.0,1023.0,21.75,718.0,440.00,799.0,751.0,427.0
5165,622.0,1023.0,21.75,718.0,439.00,792.0,767.0,428.0
5261,622.0,1023.0,21.75,728.0,439.00,774.0,788.0,429.0
5405,622.0,1023.0,21.25,724.0,439.00,785.0,778.0,429.0
5483,622.0,1023.0,21.25,730.0,439.00,771.0,792.0,430.0
5579,622.0,1023.0,21.25,742.0,439.00,755.0,802.0,431.0
5666,622.0,1023.0,21.25,755.0,439.00,736.0,806.0,433.0
5746,622.0,1023.0,21.25,768.0,439.00,725.0,802.0,434.0
5832,622.0,1023.0,21.25,778.0,439.00,718.0,796.0,436.0
5897,622.0,1023.0,21.25,792.0,439.00,718.0,781.0,437.0
5976,622.0,1023.0,21.25,799.0,439.00,728.0,762.0,442.0
6062,622.0,1023.0,21.25,800.0,439.00,739.0,746.0,441.0
6158,622.0,1023.0,21.25,793.0,439.00,755.0,733.0,442.0
6228,621.0,1023.0,21.25,779.0,439.00,771.0,724.0,442.0
6324,621.0,1023.0,21.25,762.0,439.00,784.0,720.0,442.0
6395,621.0,1023.0,21.25,751.0,440.00,795.0,721.0,442.0
6491,621.0,1023.0,21.25,736.0,440.00,808.0,738.0,442.0
6593,621.0,1023.0,21.25,718.0,439.00,799.0,754.0,441.0
6664,622.0,1023.0,21.25,715.0,440.00,784.0,767.0,441.0
6741,622.0,1023.0,21.25,721.0,440.00,768.0,781.0,439.0
6821,622.0,1023.0,21.25,730.0,439.00,753.0,795.0,438.0
6892,622.0,1023.0,21.25,745.0,440.00,738.0,802.0,436.0
6987,622.0,1023.0,21.25,759.0,440.00,728.0,805.0,435.0
7067,622.0,1023.0,21.25,774.0,440.00,718.0,800.0,433.0
7140,622.0,1023.0,21.25,787.0,439.00,718.0,788.0,432.0
7235,622.0,1023.0,21.25,796.0,439.00,721.0,774.0,431.0
7305,622.0,1023.0,21.25,801.0,439.00,729.0,758.0,430.0
7385,622.0,1023.0,21.25,800.0,439.00,743.0,743.0,428.0
7481,622.0,1023.0,21.25,792.0,439.00,755.0,733.0,427.0
7561,622.0,1023.0,21.25,780.0,440.00,768.0,725.0,427.0
7641,621.0,1023.0,21.25,767.0,439.00,781.0,720.0,427.0
7721,621.0,1023.0,21.25,754.0,439.00,792.0,720.0,427.0
7817,621.0,1023.0,21.25,741.0,439.00,800.0,726.0,427.0
7902,621.0,1023.0,21.25,729.0,439.00,804.0,736.0,427.0
7982,621.0,1023.0,21.25,721.0,439.00,801.0,749.0,427.0
8062,622.0,1023.0,21.25,718.0,439.00,795.0,759.0,429.0
8147,622.0,1023.0,21.25,718.0,439.00,783.0,772.0,430.0
8222,622.0,1023.0,21.25,724.0,439.00,770.0,783.0,430.0
8317,622.0,1023.0,21.25,732.0,439.00,758.0,793.0,431.0
8397,622.0,1023.0,21.25,739.0,439.00,746.0,799.0,432.0
8482,622.0,1023.0,21.25,751.0,439.00,734.0,804.0,433.0
8578,622.0,1023.0,21.25,763.0,439.00,726.0,804.0,434.0
8634,622.0,1023.0,21.25,775.0,439.00,720.0,799.0,436.0
8730,622.0,1023.0,21.25,788.0,439.00,718.0,787.0,437.0
8810,622.0,1023.0,21.25,796.0,439.00,724.0,771.0,438.0
8890,622.0,1023.0,21.25,801.0,439.00,733.0,759.0,439.0
8970,622.0,1023.0,21.25,801.0,439.00,743.0,746.0,440.0
9050,622.0,1023.0,21.25,799.0,439.00,753.0,738.0,441.0
9146,621.0,1023.0,21.25,792.0,440.00,767.0,732.0,441.0
9231,621.0,1023.0,21.25,787.0,439.00,776.0,732.0,441.0
9306,621.0,1023.0,21.25,778.0,439.00,780.0,728.0,441.0
9381,621.0,1023.0,21.25,760.0,439.00,788.0,720.0,441.0
9461,621.0,1023.0,21.25,751.0,439.00,797.0,722.0,441.0
9573,621.0,1023.0,21.25,739.0,439.00,801.0,726.0,442.0
9664,621.0,1023.0,21.25,730.0,440.00,804.0,736.0,441.0
9728,621.0,1023.0,21.25,722.0,440.00,802.0,746.0,441.0
9808,622.0,1023.0,21.25,720.0,439.00,800.0,754.0,441.0
9879,621.0,1023.0,21.25,717.0,440.00,791.0,771.0,440.0
9983,622.0,1023.0,21.25,725.0,440.00,788.0,779.0,439.0
10044,622.0,1023.0,21.25,728.0,440.00,778.0,781.0,439.0
10140,622.0,1023.0,21.25,728.0,440.00,762.0,791.0,438.0
10211,622.0,1023.0,21.25,737.0,440.00,749.0,797.0,437.0
10307,622.0,1023.0,21.25,746.0,440.00,739.0,804.0,436.0
10396,622.0,1023.0,21.25,757.0,439.00,730.0,805.0,435.0
10475,622.0,1023.0,21.25,768.0,440.00,722.0,804.0,434.0
10555,622.0,1023.0,21.25,781.0,439.00,718.0,796.0,433.0
10635,622.0,1023.0,21.25,789.0,439.00,718.0,787.0,433.0
10715,622.0,1023.0,21.25,797.0,439.00,721.0,774.0,432.0
10795,622.0,1023.0,21.25,801.0,439.00,730.0,763.0,430.0
10875,622.0,1023.0,21.25,801.0,440.00,743.0,751.0,429.0
10955,622.0,1023.0,21.25,797.0,439.00,754.0,738.0,428.0
11051,621.0,1023.0,21.25,797.0,439.00,766.0,737.0,427.0
11131,621.0,1023.0,21.25,784.0,439.00,778.0,729.0,427.0
11207,621.0,1023.0,21.25,770.0,439.00,791.0,725.0,427.0
11303,621.0,1023.0,21.25,758.0,439.00,800.0,726.0,427.0
11388,621.0,1023.0,21.25,746.0,439.00,806.0,733.0,427.0
11468,621.0,1023.0,21.25,737.0,439.00,804.0,737.0,427.0
11548,621.0,1023.0,21.25,725.0,439.00,802.0,745.0,428.0
11627,621.0,1023.0,21.25,720.0,439.00,800.0,754.0,428.0
11707,621.0,1023.0,21.25,717.0,439.00,792.0,763.0,431.0
11789,622.0,1023.0,21.25,718.0,439.00,785.0,771.0,430.0
11884,622.0,1023.0,21.25,721.0,439.00,775.0,780.0,433.0
11955,622.0,1023.0,21.25,733.0,439.00,774.0,793.0,432.0
12050,622.0,1023.0,21.25,733.0,439.00,764.0,793.0,432.0
12120,622.0,1023.0,21.25,739.0,439.00,747.0,800.0,432.0
12215,622.0,1023.0,21.25,750.0,440.00,737.0,804.0,433.0
12295,622.0,1023.0,21.25,759.0,439.00,732.0,806.0,433.0
12374,622.0,1023.0,21.25,767.0,439.00,724.0,804.0,435.0
12454,622.0,1023.0,21.25,779.0,439.00,720.0,799.0,436.0
12550,622.0,1023.0,21.25,788.0,439.00,717.0,789.0,440.0
12615,622.0,1023.0,21.25,796.0,439.00,721.0,775.0,439.0
12710,622.0,1023.0,21.25,801.0,439.00,734.0,763.0,439.0
12790,622.0,1023.0,21.25,801.0,440.00,746.0,749.0,440.0
12870,622.0,1023.0,21.25,799.0,439.00,757.0,738.0,441.0
12966,621.0,1023.0,21.25,785.0,439.00,770.0,726.0,442.0
13046,621.0,1023.0,21.25,771.0,439.00,784.0,721.0,442.0
13125,621.0,1023.0,21.25,755.0,439.00,791.0,720.0,442.0
13206,621.0,1023.0,21.25,741.0,440.00,800.0,725.0,442.0
13293,622.0,1023.0,21.25,728.0,439.00,802.0,736.0,442.0
13380,621.0,1023.0,21.25,718.0,440.00,797.0,751.0,441.0
13459,622.0,1023.0,21.25,716.0,440.00,783.0,767.0,440.0
13571,622.0,1023.0,21.25,722.0,440.00,766.0,784.0,439.0
13627,622.0,1023.0,21.25,734.0,440.00,755.0,796.0,438.0
13771,622.0,1023.0,21.25,737.0,440.00,753.0,800.0,436.0
13847,622.0,1023.0,21.25,747.0,440.00,738.0,802.0,435.0
13927,622.0,1023.0,21.25,759.0,440.00,726.0,804.0,434.0
14023,622.0,1023.0,21.25,775.0,440.00,717.0,797.0,433.0
14111,622.0,1023.0,21.25,791.0,439.00,718.0,781.0,431.0
14191,623.0,1023.0,21.25,797.0,440.00,725.0,763.0,430.0
14271,622.0,1023.0,21.25,800.0,439.00,741.0,745.0,428.0
14359,622.0,1023.0,21.25,792.0,439.00,755.0,738.0,427.0
14440,621.0,1023.0,21.25,784.0,440.00,770.0,728.0,427.0
14520,621.0,1023.0,21.25,767.0,439.00,792.0,725.0,430.0
14599,621.0,1023.0,21.25,750.0,439.00,802.0,728.0,427.0
14676,622.0,1023.0,21.25,732.0,440.00,801.0,738.0,427.0
14772,621.0,1023.0,21.25,724.0,440.00,802.0,749.0,427.0
14852,622.0,1023.0,21.25,724.0,439.00,796.0,762.0,428.0
14938,622.0,1023.0,21.25,724.0,439.00,787.0,775.0,428.0
15019,622.0,1023.0,21.25,726.0,439.00,780.0,785.0,429.0
15098,622.0,1023.0,21.25,736.0,439.00,766.0,796.0,430.0
15180,622.0,1023.0,21.25,745.0,439.00,753.0,805.0,432.0
15272,622.0,1023.0,21.25,757.0,439.00,742.0,810.0,433.0
15351,622.0,1023.0,21.25,768.0,440.00,732.0,810.0,434.0
15431,622.0,1023.0,21.25,783.0,439.00,725.0,804.0,435.0
15518,622.0,1023.0,21.25,796.0,439.00,724.0,784.0,437.0
15598,622.0,1023.0,21.25,799.0,439.00,730.0,766.0,438.0
15678,622.0,1023.0,21.25,800.0,440.00,738.0,747.0,440.0
15752,622.0,1023.0,21.25,792.0,440.00,755.0,730.0,441.0
15848,622.0,1023.0,21.25,772.0,440.00,771.0,720.0,442.0
15928,621.0,1023.0,21.25,760.0,440.00,789.0,718.0,442.0
16000,622.0,1023.0,21.25,741.0,440.00,805.0,733.0,442.0
16096,621.0,1023.0,21.25,722.0,440.00,801.0,742.0,442.0
16176,622.0,1023.0,21.25,715.0,440.00,792.0,759.0,441.0
16249,622.0,1023.0,21.25,717.0,439.00,774.0,775.0,440.0
16345,622.0,1023.0,21.25,726.0,440.00,757.0,789.0,438.0
16425,622.0,1023.0,21.25,743.0,440.00,743.0,801.0,436.0
16496,622.0,1023.0,21.25,768.0,440.00,728.0,808.0,435.0
16581,622.0,1023.0,21.25,780.0,440.00,716.0,792.0,433.0
16669,622.0,1023.0,21.25,793.0,439.00,720.0,772.0,431.0
16757,622.0,1023.0,21.25,800.0,440.00,732.0,754.0,429.0
16828,622.0,1023.0,21.25,797.0,439.00,747.0,739.0,428.0
16924,622.0,1023.0,21.25,789.0,440.00,760.0,730.0,427.0
17372,622.0,1023.0,21.25,774.0,440.00,772.0,722.0,427.0
17376,622.0,1023.0,21.25,766.0,439.00,781.0,722.0,427.0
17378,622.0,1023.0,21.25,757.0,439.00,789.0,720.0,427.0
17380,622.0,1023.0,21.25,749.0,440.00,801.0,729.0,428.0
17383,622.0,1023.0,21.25,747.0,439.00,799.0,725.0,429.0
17429,622.0,1023.0,21.25,737.0,440.00,801.0,729.0,429.0
17506,622.0,1023.0,21.25,733.0,439.00,802.0,732.0,427.0
17586,622.0,1023.0,21.25,738.0,440.00,804.0,733.0,427.0
17666,622.0,1023.0,21.25,733.0,439.00,804.0,734.0,427.0
17746,623.0,1023.0,21.25,739.0,439.00,809.0,739.0,427.0
17842,623.0,992.0,21.25,742.0,439.00,804.0,732.0,416.0
17922,623.0,982.0,21.25,746.0,439.00,799.0,728.0,415.0
18003,622.0,936.0,21.25,747.0,439.00,801.0,732.0,417.0
18081,622.0,921.0,21.25,747.0,439.00,795.0,724.0,416.0
18176,622.0,1023.0,21.25,743.0,440.00,796.0,725.0,426.0
18256,622.0,1023.0,21.25,747.0,439.00,804.0,732.0,426.0
18336,622.0,1023.0,21.25,738.0,439.00,800.0,726.0,426.0
18416,622.0,1023.0,21.25,738.0,440.00,801.0,729.0,427.0
18496,622.0,1023.0,21.25,743.0,439.00,801.0,729.0,427.0
18576,622.0,1023.0,21.25,757.0,439.00,804.0,734.0,427.0
18656,623.0,1023.0,21.25,762.0,439.00,791.0,728.0,428.0
18752,623.0,1023.0,21.25,779.0,440.00,778.0,734.0,430.0
18832,623.0,1023.0,21.25,791.0,440.00,763.0,741.0,428.0
18912,623.0,1023.0,21.25,796.0,440.00,753.0,747.0,429.0
19009,623.0,1023.0,21.25,795.0,440.00,755.0,749.0,431.0
19090,623.0,1023.0,21.25,804.0,439.00,751.0,764.0,429.0
19168,623.0,1023.0,21.25,1301.0,439.00,1326.0,1384.0,434.0
19248,623.0,1023.0,21.25,1093.0,440.00,1016.0,835.0,434.0
19344,623.0,1023.0,21.25,758.0,440.00,791.0,720.0,436.0
19420,622.0,1023.0,21.25,745.0,440.00,797.0,724.0,439.0
19516,622.0,1023.0,21.25,732.0,440.00,802.0,733.0,440.0
19588,622.0,1023.0,21.25,721.0,440.00,802.0,745.0,441.0
19682,622.0,1023.0,21.25,717.0,440.00,795.0,758.0,440.0
19762,623.0,1023.0,21.25,717.0,440.00,788.0,771.0,439.0
19842,623.0,1023.0,21.25,724.0,440.00,771.0,785.0,438.0
19917,623.0,1023.0,21.25,742.0,440.00,754.0,802.0,437.0
20020,623.0,1023.0,21.25,755.0,440.00,739.0,809.0,436.0
20099,623.0,1023.0,21.25,771.0,440.00,722.0,804.0,434.0
20179,623.0,1023.0,21.25,780.0,440.00,717.0,793.0,433.0
20249,623.0,1023.0,21.25,792.0,439.00,718.0,775.0,431.0
20346,623.0,1023.0,21.25,800.0,440.00,729.0,759.0,430.0
20425,623.0,1023.0,21.25,799.0,439.00,742.0,742.0,427.0
20521,622.0,1023.0,21.25,789.0,440.00,757.0,729.0,427.0
20581,622.0,1023.0,21.25,774.0,439.00,774.0,720.0,427.0
20677,622.0,1023.0,21.25,764.0,440.00,788.0,720.0,427.0
20757,622.0,1023.0,21.25,751.0,439.00,799.0,722.0,427.0
20837,622.0,1023.0,21.25,739.0,440.00,802.0,730.0,427.0
20917,622.0,1023.0,21.25,729.0,440.00,800.0,742.0,429.0
20997,622.0,1023.0,21.25,724.0,439.00,801.0,758.0,429.0
21077,622.0,1023.0,21.25,717.0,439.00,792.0,770.0,429.0
21173,622.0,1023.0,21.25,721.0,440.00,775.0,779.0,430.0
21243,623.0,1023.0,21.25,728.0,439.00,760.0,788.0,430.0
21339,623.0,1023.0,21.25,738.0,440.00,746.0,799.0,432.0
21410,623.0,1023.0,21.25,753.0,439.00,734.0,804.0,433.0
21506,623.0,1023.0,21.25,764.0,440.00,724.0,802.0,434.0
21586,623.0,1023.0,21.25,779.0,439.00,724.0,797.0,435.0
21658,623.0,1023.0,21.25,791.0,439.00,718.0,789.0,437.0
21754,623.0,1023.0,21.25,799.0,439.00,724.0,776.0,438.0
21825,623.0,1023.0,21.25,802.0,440.00,733.0,759.0,439.0
21921,623.0,1023.0,21.25,801.0,439.00,743.0,747.0,440.0
22001,622.0,1023.0,21.25,797.0,440.00,753.0,738.0,440.0
22146,622.0,1023.0,21.5,804.0,439.00,737.0,755.0,438.0
22224,623.0,1023.0,21.5,801.0,439.00,745.0,747.0,440.0
22320,622.0,1023.0,21.5,797.0,440.00,760.0,737.0,441.0
22407,622.0,1023.0,21.5,797.0,440.00,768.0,738.0,441.0
22488,622.0,1023.0,21.5,785.0,440.00,771.0,732.0,441.0
22557,622.0,1023.0,21.5,774.0,440.00,781.0,726.0,442.0
22653,622.0,1023.0,21.5,760.0,440.00,792.0,720.0,442.0
22733,622.0,1023.0,21.5,745.0,440.00,799.0,725.0,442.0
22813,622.0,1023.0,21.5,736.0,440.00,804.0,732.0,442.0
22893,622.0,1023.0,21.5,728.0,440.00,804.0,738.0,441.0
22973,622.0,1023.0,21.5,721.0,440.00,802.0,749.0,445.0
23053,622.0,1023.0,21.5,718.0,440.00,796.0,759.0,442.0
23149,622.0,1023.0,21.5,718.0,440.00,788.0,767.0,444.0
23229,622.0,1023.0,21.5,726.0,440.00,778.0,783.0,441.0
23309,622.0,1023.0,21.5,730.0,440.00,772.0,793.0,439.0
23397,623.0,1023.0,21.5,733.0,440.00,762.0,795.0,438.0
23469,623.0,1023.0,21.5,741.0,440.00,747.0,801.0,436.0
23565,623.0,1023.0,21.5,749.0,440.00,737.0,805.0,436.0
23645,622.0,1023.0,21.5,758.0,440.00,732.0,806.0,435.0
23725,623.0,1023.0,21.5,766.0,440.00,726.0,805.0,436.0
23805,623.0,1023.0,21.5,775.0,440.00,721.0,801.0,434.0
23882,623.0,1023.0,21.5,791.0,440.00,724.0,792.0,433.0
23979,623.0,1023.0,21.5,799.0,439.00,725.0,780.0,432.0
24059,623.0,1023.0,21.5,806.0,439.00,732.0,766.0,430.0
24134,623.0,1023.0,21.5,808.0,440.00,742.0,759.0,429.0
24230,622.0,1023.0,21.5,805.0,439.00,753.0,747.0,428.0
24315,622.0,1023.0,21.5,799.0,440.00,764.0,738.0,427.0
24391,622.0,1023.0,21.5,789.0,440.00,768.0,732.0,426.0
24470,622.0,1023.0,21.5,774.0,440.00,778.0,722.0,426.0
24552,622.0,1023.0,21.5,764.0,440.00,785.0,720.0,427.0
24662,622.0,1023.0,21.5,757.0,440.00,793.0,721.0,426.0
24725,622.0,1023.0,21.5,746.0,440.00,799.0,725.0,426.0
24806,622.0,1023.0,21.5,739.0,440.00,802.0,736.0,430.0
24899,622.0,1023.0,21.5,738.0,439.00,810.0,742.0,428.0
24977,622.0,1023.0,21.5,726.0,440.00,804.0,743.0,428.0
25048,622.0,1023.0,21.5,721.0,440.00,801.0,750.0,428.0
25144,622.0,1023.0,21.5,717.0,439.00,793.0,760.0,428.0
25214,623.0,1023.0,21.5,717.0,439.00,783.0,771.0,429.0
25310,623.0,1023.0,21.5,722.0,440.00,767.0,783.0,428.0
25389,623.0,1023.0,21.5,733.0,440.00,751.0,795.0,431.0
25478,623.0,1023.0,21.5,746.0,440.00,738.0,802.0,432.0
25558,623.0,1023.0,21.5,760.0,440.00,726.0,805.0,433.0
25629,623.0,1023.0,21.5,774.0,440.00,720.0,799.0,435.0
25724,623.0,1023.0,21.5,787.0,439.00,717.0,788.0,436.0
25807,623.0,1023.0,21.5,797.0,440.00,721.0,772.0,438.0
25893,623.0,1023.0,21.5,801.0,440.00,730.0,760.0,439.0
25957,623.0,1023.0,21.5,801.0,440.00,742.0,747.0,440.0
26053,623.0,1023.0,21.5,796.0,440.00,753.0,734.0,441.0
26124,622.0,1023.0,21.5,783.0,439.00,767.0,726.0,442.0
26204,622.0,1023.0,21.5,767.0,440.00,780.0,720.0,442.0
26300,622.0,1023.0,21.5,758.0,440.00,793.0,720.0,442.0
26372,622.0,1023.0,21.5,743.0,440.00,801.0,733.0,442.0
26506,622.0,1023.0,21.5,732.0,440.00,809.0,746.0,441.0
26553,622.0,1023.0,21.5,725.0,440.00,804.0,758.0,441.0
26635,622.0,1023.0,21.5,724.0,440.00,797.0,764.0,440.0
26728,622.0,1023.0,21.5,717.0,440.00,784.0,775.0,439.0
26787,623.0,1023.0,21.5,725.0,440.00,767.0,787.0,438.0
26866,623.0,1023.0,21.5,732.0,440.00,754.0,796.0,439.0
26962,623.0,1023.0,21.5,742.0,440.00,742.0,801.0,436.0
27037,623.0,1023.0,21.5,754.0,440.00,732.0,805.0,435.0
27133,623.0,1023.0,21.5,766.0,440.00,725.0,805.0,434.0
27219,623.0,1023.0,21.5,776.0,440.00,718.0,799.0,433.0
27299,623.0,1023.0,21.5,787.0,440.00,718.0,789.0,432.0
27386,623.0,1023.0,21.5,795.0,440.00,721.0,779.0,431.0
27499,623.0,1023.0,21.5,801.0,440.00,726.0,768.0,430.0
27546,623.0,1023.0,21.5,801.0,440.00,739.0,758.0,429.0
27633,622.0,1023.0,21.5,800.0,439.00,747.0,746.0,428.0
27713,622.0,1023.0,21.5,802.0,440.00,760.0,743.0,431.0
27793,622.0,1023.0,21.5,796.0,440.00,763.0,737.0,432.0
27873,622.0,1023.0,21.5,779.0,440.00,771.0,722.0,428.0
27953,622.0,1023.0,21.5,766.0,440.00,781.0,718.0,427.0
28033,622.0,1023.0,21.5,751.0,440.00,793.0,721.0,427.0
28113,622.0,1023.0,21.5,745.0,440.00,801.0,728.0,427.0
28199,622.0,1023.0,21.5,734.0,440.00,802.0,738.0,427.0
28284,622.0,1023.0,21.5,720.0,440.00,800.0,749.0,427.0
28379,622.0,1023.0,21.5,717.0,440.00,791.0,762.0,428.0
28481,623.0,1023.0,21.5,718.0,440.00,779.0,774.0,429.0
28545,623.0,1023.0,21.5,725.0,440.00,764.0,787.0,430.0
28625,623.0,1023.0,21.5,736.0,440.00,750.0,797.0,431.0
28706,623.0,1023.0,21.5,747.0,440.00,739.0,802.0,432.0
28779,623.0,1023.0,21.5,758.0,440.00,729.0,804.0,433.0
28875,623.0,1023.0,21.5,771.0,440.00,720.0,800.0,435.0
28946,623.0,1023.0,21.5,785.0,440.00,717.0,791.0,436.0
29026,623.0,1023.0,21.5,795.0,440.00,720.0,783.0,437.0
29122,623.0,1023.0,21.5,802.0,440.00,729.0,770.0,439.0
29202,622.0,1023.0,21.5,801.0,439.00,738.0,757.0,440.0
29282,622.0,1023.0,21.5,797.0,440.00,750.0,738.0,441.0
29361,622.0,1023.0,21.5,788.0,440.00,763.0,728.0,441.0
29472,622.0,1023.0,21.5,775.0,440.00,775.0,722.0,442.0
29527,622.0,1023.0,21.5,763.0,440.00,787.0,721.0,442.0
29623,622.0,1023.0,21.5,753.0,440.00,793.0,721.0,441.0
29716,622.0,1023.0,21.5,745.0,440.00,801.0,725.0,441.0
29791,622.0,1023.0,21.5,737.0,440.00,804.0,730.0,441.0
29871,622.0,1023.0,21.5,730.0,440.00,805.0,743.0,441.0
29940,622.0,1023.0,21.5,730.0,440.00,810.0,751.0,441.0
30042,622.0,1023.0,21.5,725.0,440.00,805.0,754.0,441.0
30109,622.0,1023.0,21.5,718.0,440.00,795.0,763.0,440.0
30205,622.0,1023.0,21.5,717.0,440.00,785.0,770.0,440.0
30285,623.0,1023.0,21.5,721.0,440.00,774.0,779.0,439.0
30357,623.0,1023.0,21.5,726.0,440.00,763.0,788.0,438.0
30517,623.0,1023.0,21.75,717.0,440.00,776.0,775.0,436.0
30590,623.0,1023.0,21.75,725.0,440.00,763.0,788.0,437.0
30670,623.0,1023.0,21.75,737.0,440.00,747.0,799.0,438.0
30766,623.0,1023.0,21.75,749.0,440.00,738.0,804.0,436.0
30846,623.0,1023.0,21.75,759.0,440.00,730.0,806.0,435.0
30924,623.0,1023.0,21.75,772.0,440.00,730.0,805.0,434.0
31019,623.0,1023.0,21.75,784.0,440.00,724.0,797.0,433.0
31099,623.0,1023.0,21.75,796.0,440.00,725.0,785.0,432.0
31171,623.0,1023.0,21.75,804.0,440.00,729.0,780.0,431.0
31267,623.0,1023.0,21.75,801.0,440.00,729.0,771.0,430.0
31338,623.0,1023.0,21.75,801.0,440.00,736.0,754.0,429.0
31434,622.0,1023.0,21.75,797.0,440.00,747.0,739.0,428.0
31514,622.0,1023.0,21.75,788.0,440.00,760.0,728.0,426.0
31594,622.0,1023.0,21.75,779.0,440.00,774.0,726.0,427.0
31674,622.0,1023.0,21.75,762.0,440.00,795.0,725.0,427.0
31769,622.0,1023.0,21.75,741.0,440.00,805.0,732.0,427.0
31833,622.0,1023.0,21.75,729.0,440.00,802.0,745.0,427.0
31929,623.0,1023.0,21.75,898.0,440.00,1016.0,1078.0,430.0
32009,623.0,1023.0,21.75,1703.0,440.00,1679.0,1732.0,435.0
32089,622.0,1023.0,21.75,1708.0,440.00,1683.0,1786.0,428.0
32185,616.0,1023.0,21.75,1585.0,440.00,1623.0,1648.0,434.0
